year,state,welfare,employed,earnings,white,woman,reform,avg_benefit
1993,"mississippi",0,0,0,0,1,0,259.5
2004,"mississippi",0,1,22000,0,0,1,259.5
1998,"mississippi",0,0,0,1,0,1,259.5
2000,"mississippi",0,0,0,0,1,1,259.5
1997,"mississippi",0,0,0,0,0,1,259.5
1992,"mississippi",0,1,10400,1,0,0,259.5
2000,"mississippi",0,0,0,0,1,1,259.5
1992,"mississippi",0,0,0,0,0,0,259.5
2004,"mississippi",0,0,0,0,1,1,259.5
1994,"mississippi",0,0,0,0,1,0,259.5
1999,"mississippi",0,0,0,0,1,1,259.5
1993,"mississippi",0,0,0,0,1,0,259.5
2003,"mississippi",0,0,0,1,1,1,259.5
2002,"mississippi",0,0,0,0,1,1,259.5
1993,"mississippi",0,0,0,0,1,0,259.5
1999,"mississippi",0,1,200,1,1,1,259.5
1995,"mississippi",0,0,0,1,0,1,259.5
1995,"mississippi",0,0,0,1,0,1,259.5
2005,"mississippi",0,0,0,1,1,1,259.5
1992,"mississippi",0,0,0,0,0,0,259.5
2000,"mississippi",0,0,0,0,1,1,259.5
1993,"mississippi",0,0,0,0,0,0,259.5
1993,"mississippi",0,0,0,1,1,0,259.5
1995,"mississippi",0,0,0,1,1,1,259.5
1993,"mississippi",0,0,0,0,0,0,259.5
1992,"mississippi",0,0,0,0,0,0,259.5
1993,"mississippi",0,0,0,0,0,0,259.5
2005,"mississippi",0,0,0,0,0,1,259.5
1998,"mississippi",0,0,0,1,1,1,259.5
2003,"mississippi",0,0,0,0,0,1,259.5
1994,"mississippi",0,0,0,1,0,0,259.5
1998,"mississippi",0,0,0,0,0,1,259.5
1995,"mississippi",0,0,0,0,1,1,259.5
2003,"mississippi",0,0,0,1,0,1,259.5
1996,"mississippi",0,0,0,0,0,1,259.5
1994,"mississippi",0,1,1560,0,1,0,259.5
1992,"mississippi",0,1,11728,0,0,0,259.5
2002,"mississippi",0,0,0,0,1,1,259.5
1994,"mississippi",0,0,0,0,1,0,259.5
1992,"mississippi",0,0,0,1,0,0,259.5
1991,"mississippi",0,1,10000,1,0,0,259.5
1992,"mississippi",0,0,0,0,0,0,259.5
2005,"mississippi",0,1,1054,1,1,1,259.5
1995,"mississippi",0,0,0,0,0,1,259.5
1999,"mississippi",0,0,0,1,1,1,259.5
1994,"mississippi",0,0,0,0,0,0,259.5
2004,"mississippi",0,0,0,0,0,1,259.5
2001,"mississippi",0,0,0,0,1,1,259.5
1995,"mississippi",0,0,0,0,0,1,259.5
1998,"mississippi",0,0,0,0,1,1,259.5
2002,"mississippi",0,0,0,0,0,1,259.5
2000,"mississippi",0,0,0,1,1,1,259.5
1994,"mississippi",0,0,0,0,0,0,259.5
1990,"mississippi",0,0,0,1,0,0,259.5
1995,"mississippi",0,0,0,1,0,1,259.5
1999,"mississippi",0,0,0,1,1,1,259.5
1996,"mississippi",0,1,16000,1,0,1,259.5
2002,"mississippi",0,0,0,0,0,1,259.5
2000,"mississippi",0,0,0,1,0,1,259.5
2000,"mississippi",0,0,0,1,1,1,259.5
2001,"mississippi",0,0,1344,0,0,1,259.5
1996,"mississippi",0,0,0,1,0,1,259.5
1993,"mississippi",0,0,0,1,0,0,259.5
1996,"mississippi",0,0,0,1,1,1,259.5
1994,"mississippi",0,1,11440,1,0,0,259.5
1994,"mississippi",0,0,0,0,0,0,259.5
1997,"mississippi",0,0,0,0,1,1,259.5
1992,"mississippi",0,1,10000,1,0,0,259.5
1990,"mississippi",0,0,0,0,1,0,259.5
1993,"mississippi",0,0,0,1,0,0,259.5
2003,"mississippi",0,0,0,1,1,1,259.5
1994,"mississippi",0,0,0,0,1,0,259.5
1993,"mississippi",0,0,0,0,1,0,259.5
2001,"mississippi",0,0,0,0,0,1,259.5
2000,"mississippi",0,1,7000,0,0,1,259.5
2004,"mississippi",0,1,10020,0,0,1,259.5
2000,"mississippi",0,1,23000,0,0,1,259.5
2000,"mississippi",0,1,7425,0,1,1,259.5
2002,"mississippi",0,0,0,0,0,1,259.5
1998,"mississippi",0,0,0,1,0,1,259.5
1993,"mississippi",0,0,0,0,0,0,259.5
1998,"mississippi",0,0,0,0,0,1,259.5
2001,"mississippi",0,0,0,0,0,1,259.5
1993,"mississippi",0,0,0,0,0,0,259.5
2001,"mississippi",0,0,0,0,1,1,259.5
1994,"mississippi",0,0,0,1,0,0,259.5
1998,"mississippi",0,0,0,0,0,1,259.5
1997,"mississippi",0,0,0,0,0,1,259.5
1993,"mississippi",0,0,0,0,0,0,259.5
1992,"mississippi",0,0,0,0,0,0,259.5
1991,"mississippi",0,0,0,1,0,0,259.5
2000,"mississippi",0,0,0,1,1,1,259.5
1994,"mississippi",0,0,0,1,0,0,259.5
2003,"mississippi",0,1,0,0,0,1,259.5
1992,"mississippi",0,1,0,1,0,0,259.5
2004,"mississippi",0,0,0,1,0,1,259.5
1990,"mississippi",0,0,0,1,1,0,259.5
1992,"mississippi",0,0,0,0,1,0,259.5
1994,"mississippi",0,0,0,1,0,0,259.5
2000,"mississippi",0,0,0,1,0,1,259.5
1991,"mississippi",0,0,0,1,1,0,259.5
2004,"mississippi",0,0,0,1,1,1,259.5
1994,"mississippi",0,0,0,1,0,0,259.5
2004,"mississippi",0,0,0,1,0,1,259.5
1992,"missouri",0,1,0,1,0,0,291.125
1992,"missouri",0,0,0,1,0,0,291.125
1996,"missouri",0,0,0,1,1,1,291.125
2000,"missouri",0,0,0,0,1,1,291.125
1993,"missouri",0,0,0,0,0,0,291.125
2001,"missouri",0,0,0,1,1,1,291.125
1994,"missouri",0,0,0,0,1,0,291.125
1997,"missouri",0,0,0,0,1,1,291.125
2002,"missouri",0,0,0,0,1,1,291.125
1999,"missouri",0,0,0,1,1,1,291.125
1993,"missouri",0,0,0,0,0,0,291.125
1991,"missouri",0,0,0,0,0,0,291.125
1992,"missouri",0,0,0,1,0,0,291.125
1995,"missouri",0,0,0,0,0,1,291.125
2005,"missouri",0,0,0,0,0,1,291.125
1994,"missouri",0,0,0,1,1,0,291.125
2001,"missouri",0,0,0,1,0,1,291.125
1993,"missouri",0,0,0,1,1,0,291.125
1992,"missouri",0,0,0,0,0,0,291.125
1994,"missouri",0,1,0,1,0,0,291.125
2001,"missouri",0,0,3600,1,0,1,291.125
1993,"missouri",0,0,0,1,0,0,291.125
1993,"missouri",0,0,0,0,0,0,291.125
2002,"missouri",0,0,0,0,0,1,291.125
1994,"missouri",0,0,0,0,1,0,291.125
1994,"missouri",0,1,25000,1,0,0,291.125
2000,"missouri",0,0,0,1,1,1,291.125
1992,"missouri",0,0,0,1,1,0,291.125
1998,"missouri",0,0,0,1,1,1,291.125
1990,"missouri",0,0,0,1,1,0,291.125
2001,"missouri",0,0,0,1,1,1,291.125
2003,"missouri",0,1,19000,1,0,1,291.125
1993,"missouri",0,0,0,1,0,0,291.125
1993,"missouri",0,1,0,1,0,0,291.125
2005,"missouri",0,0,0,1,0,1,291.125
1993,"missouri",0,1,0,1,0,0,291.125
1995,"missouri",0,0,0,1,1,1,291.125
1997,"missouri",0,0,0,0,0,1,291.125
2002,"missouri",0,1,0,1,0,1,291.125
2001,"missouri",0,0,0,1,0,1,291.125
2004,"missouri",0,1,14400,0,0,1,291.125
1992,"missouri",0,0,0,0,0,0,291.125
1994,"missouri",0,1,4000,1,0,0,291.125
1992,"missouri",0,0,0,1,1,0,291.125
1993,"missouri",0,0,0,1,1,0,291.125
2004,"missouri",0,0,0,1,1,1,291.125
1992,"missouri",0,0,0,1,1,0,291.125
1993,"missouri",0,1,35000,1,0,0,291.125
2002,"missouri",0,1,33000,0,0,1,291.125
1992,"missouri",0,0,0,1,0,0,291.125
1997,"missouri",0,0,0,1,0,1,291.125
1993,"missouri",0,0,0,1,0,0,291.125
2000,"missouri",0,0,0,1,1,1,291.125
2004,"missouri",0,0,800,1,1,1,291.125
1994,"missouri",0,0,0,1,1,0,291.125
2003,"missouri",0,1,0,1,0,1,291.125
2003,"missouri",0,0,0,0,1,1,291.125
2002,"missouri",0,0,0,0,1,1,291.125
1991,"montana",0,0,0,1,1,0,431.75
1994,"montana",0,0,0,1,1,0,431.75
1992,"montana",0,0,0,1,0,0,431.75
1992,"montana",0,0,0,1,1,0,431.75
1995,"montana",0,0,0,1,1,0,431.75
1999,"montana",0,1,2880,1,1,1,431.75
1993,"montana",0,0,0,1,0,0,431.75
2000,"montana",0,1,6000,1,0,1,431.75
2003,"montana",0,0,0,1,1,1,431.75
1992,"montana",0,0,0,1,1,0,431.75
2004,"montana",0,0,0,1,1,1,431.75
1990,"montana",0,0,0,1,0,0,431.75
2001,"montana",0,0,0,1,1,1,431.75
2005,"montana",0,0,220,1,0,1,431.75
2005,"montana",0,0,0,1,0,1,431.75
2003,"montana",0,0,0,1,0,1,431.75
2004,"montana",0,0,0,1,1,1,431.75
1996,"montana",0,1,3900,1,0,1,431.75
1994,"montana",0,0,0,1,0,0,431.75
1998,"montana",0,0,0,1,1,1,431.75
1992,"montana",0,0,0,1,1,0,431.75
1998,"montana",0,0,0,0,1,1,431.75
1993,"montana",0,1,5200,1,1,0,431.75
1991,"montana",0,0,0,1,0,0,431.75
1993,"montana",0,0,0,0,1,0,431.75
1999,"montana",0,0,0,1,0,1,431.75
2000,"montana",0,0,0,1,1,1,431.75
1993,"montana",0,0,0,1,1,0,431.75
1990,"montana",0,0,0,1,0,0,431.75
2005,"nebraska",0,0,20800,1,1,1,468.75
2001,"nebraska",0,1,20000,1,0,1,468.75
1997,"nebraska",0,0,0,1,0,1,468.75
2000,"nebraska",0,1,17000,1,0,1,468.75
1997,"nebraska",0,0,40000,1,1,1,468.75
1996,"nebraska",0,1,7800,1,1,1,468.75
1992,"nebraska",0,0,0,1,0,0,468.75
1996,"nebraska",0,0,0,1,1,1,468.75
2000,"nebraska",0,0,0,0,0,1,468.75
2004,"nebraska",0,1,1000,1,0,1,468.75
2005,"nebraska",0,0,7351,0,1,1,468.75
1995,"nebraska",0,0,0,1,1,1,468.75
2000,"nebraska",0,0,21000,1,0,1,468.75
1993,"nebraska",0,0,0,0,0,0,468.75
1998,"nebraska",0,1,8200,1,0,1,468.75
2005,"nebraska",0,1,15000,1,0,1,468.75
1992,"nebraska",0,1,520,1,0,0,468.75
1991,"nebraska",1,1,520,1,0,0,468.75
2003,"nebraska",0,1,15600,0,0,1,468.75
1996,"nebraska",1,0,0,1,0,1,468.75
1994,"nebraska",0,1,4000,1,0,0,468.75
2003,"nebraska",0,0,0,1,1,1,468.75
1998,"nebraska",0,0,0,1,1,1,468.75
1990,"nebraska",0,1,62,1,0,0,468.75
1992,"nebraska",0,0,0,1,0,0,468.75
1997,"nebraska",0,1,9000,1,0,1,468.75
2004,"nebraska",0,1,38000,0,0,1,468.75
2005,"nebraska",0,0,0,1,1,1,468.75
2000,"nebraska",0,1,10000,1,0,1,468.75
1997,"nebraska",0,0,0,1,1,1,468.75
1992,"nebraska",0,0,5490,1,0,0,468.75
2005,"nebraska",1,0,4000,1,1,1,468.75
2004,"nebraska",0,0,0,1,1,1,468.75
1995,"nebraska",0,0,0,1,1,1,468.75
1991,"nebraska",0,1,600,1,1,0,468.75
1998,"nebraska",0,0,15000,1,0,1,468.75
2005,"nebraska",0,1,8000,1,0,1,468.75
2003,"nebraska",1,0,0,1,1,1,468.75
1998,"nebraska",0,1,18000,1,0,1,468.75
2003,"nebraska",0,1,29000,1,0,1,468.75
2000,"nebraska",0,1,3000,1,1,1,468.75
1999,"nebraska",0,1,17900,1,0,1,468.75
2004,"nebraska",0,1,15000,0,1,1,468.75
1991,"nebraska",0,1,0,1,0,0,468.75
2001,"nebraska",0,0,9600,1,0,1,468.75
1996,"nebraska",0,0,0,1,0,1,468.75
2000,"nebraska",0,1,21000,1,0,1,468.75
2002,"nebraska",0,1,16000,0,1,1,468.75
1996,"nebraska",0,0,0,1,1,1,468.75
1998,"nebraska",0,0,3600,1,0,1,468.75
2003,"nebraska",0,0,0,1,0,1,468.75
2001,"nebraska",0,0,0,1,1,1,468.75
1999,"nebraska",0,0,0,1,1,1,468.75
1999,"nebraska",0,1,3265,1,0,1,468.75
2001,"nebraska",0,1,0,1,0,1,468.75
1999,"nebraska",0,0,0,1,1,1,468.75
1993,"nebraska",0,0,0,0,1,0,468.75
2000,"nebraska",0,1,10000,1,0,1,468.75
2005,"nebraska",0,0,0,1,0,1,468.75
1996,"nebraska",0,1,9000,1,0,1,468.75
2003,"nebraska",0,0,500,1,1,1,468.75
1994,"nebraska",0,0,0,1,0,0,468.75
2003,"nebraska",0,1,23000,1,0,1,468.75
2001,"nebraska",0,0,0,1,0,1,468.75
2001,"nebraska",0,0,0,1,0,1,468.75
2001,"nebraska",0,1,1040,1,1,1,468.75
1999,"nebraska",0,1,18000,1,0,1,468.75
1992,"nebraska",1,1,520,1,0,0,468.75
1998,"nebraska",0,0,0,1,0,1,468.75
2004,"nebraska",0,0,0,1,1,1,468.75
2001,"nebraska",0,1,1040,1,1,1,468.75
2002,"nebraska",0,0,0,1,0,1,468.75
2001,"nebraska",0,1,1040,1,0,1,468.75
2001,"nebraska",0,0,0,1,0,1,468.75
1990,"nebraska",0,0,0,0,1,0,468.75
2003,"nebraska",0,0,0,1,1,1,468.75
2004,"nebraska",0,1,0,1,0,1,468.75
2002,"nebraska",0,0,0,1,1,1,468.75
2005,"nebraska",0,0,0,1,1,1,468.75
2000,"nebraska",0,1,15000,1,1,1,468.75
2005,"nebraska",0,0,0,1,1,1,468.75
1997,"nebraska",0,1,23000,1,0,1,468.75
1995,"nebraska",0,0,0,1,1,1,468.75
1994,"nebraska",0,0,0,1,1,0,468.75
2003,"nebraska",0,1,25000,1,0,1,468.75
2004,"nebraska",0,1,15000,1,1,1,468.75
2004,"nebraska",0,1,3000,1,0,1,468.75
2004,"nebraska",0,0,1900,0,1,1,468.75
2001,"nebraska",0,0,0,0,1,1,468.75
2004,"nebraska",0,0,0,0,1,1,468.75
2005,"nebraska",0,0,700,1,0,1,468.75
1992,"nebraska",1,1,520,1,0,0,468.75
2005,"nebraska",0,0,0,0,1,1,468.75
1993,"nebraska",0,0,0,1,0,0,468.75
2001,"nebraska",0,1,1040,1,0,1,468.75
1990,"nebraska",0,1,150,1,1,0,468.75
1990,"nebraska",0,1,350,1,0,0,468.75
1996,"nebraska",0,0,0,1,0,1,468.75
2004,"nebraska",0,0,0,1,0,1,468.75
1995,"nevada",0,1,10800,1,1,0,347.25
2003,"nevada",0,0,0,1,0,1,347.25
1992,"nevada",0,0,0,1,0,0,347.25
1995,"nevada",0,1,21000,1,0,0,347.25
2005,"nevada",0,1,11000,1,1,1,347.25
1998,"nevada",0,0,0,1,0,1,347.25
2001,"nevada",0,1,0,1,0,1,347.25
2002,"nevada",0,1,0,1,1,1,347.25
2004,"nevada",0,0,0,0,1,1,347.25
1993,"nevada",0,0,0,1,0,0,347.25
2001,"nevada",0,0,0,1,1,1,347.25
1998,"nevada",0,1,10800,1,1,1,347.25
2000,"nevada",0,1,19000,1,0,1,347.25
1993,"nevada",0,0,0,0,1,0,347.25
2003,"nevada",0,0,15600,1,0,1,347.25
1997,"nevada",0,1,14600,0,0,1,347.25
2003,"nevada",0,1,17000,1,1,1,347.25
2001,"nevada",0,1,44000,1,0,1,347.25
2000,"nevada",0,0,0,1,1,1,347.25
2001,"nevada",0,0,0,1,1,1,347.25
1993,"nevada",0,1,14679,1,0,0,347.25
2004,"nevada",0,1,28000,1,0,1,347.25
1997,"nevada",0,0,0,1,1,1,347.25
2003,"nevada",0,0,20000,1,0,1,347.25
1995,"nevada",0,0,0,0,0,0,347.25
2003,"nevada",0,0,0,1,0,1,347.25
1993,"nevada",0,0,0,0,0,0,347.25
1999,"nevada",0,1,13000,1,1,1,347.25
2004,"nevada",0,0,0,0,1,1,347.25
2005,"nevada",0,0,0,0,1,1,347.25
2003,"nevada",0,0,0,1,1,1,347.25
1997,"nevada",0,1,16500,0,0,1,347.25
1991,"nevada",0,0,0,1,0,0,347.25
2004,"nevada",0,0,0,1,1,1,347.25
2002,"nevada",0,1,18000,1,0,1,347.25
2000,"nevada",0,1,900,1,1,1,347.25
2004,"nevada",0,1,25000,1,0,1,347.25
2004,"nevada",0,0,0,1,1,1,347.25
2005,"nevada",0,0,0,1,0,1,347.25
2002,"nevada",0,1,14840,1,0,1,347.25
2002,"nevada",0,1,14000,1,1,1,347.25
1999,"nevada",0,1,17264,0,1,1,347.25
2005,"nevada",0,0,0,1,1,1,347.25
1996,"nevada",0,1,12000,1,0,1,347.25
2002,"nevada",0,1,30000,1,0,1,347.25
1997,"nevada",0,0,0,1,1,1,347.25
2002,"nevada",0,0,0,1,1,1,347.25
2004,"nevada",0,1,0,1,0,1,347.25
2005,"nevada",0,1,0,1,1,1,347.25
2005,"nevada",0,1,0,1,0,1,347.25
1993,"nevada",0,0,0,0,0,0,347.25
1993,"nevada",0,0,0,1,1,0,347.25
2001,"nevada",0,0,0,1,0,1,347.25
1998,"nevada",0,0,0,1,1,1,347.25
1993,"nevada",0,0,0,1,1,0,347.25
2004,"nevada",0,0,0,1,1,1,347.25
2004,"nevada",0,1,26000,1,0,1,347.25
1992,"nevada",0,0,0,1,1,0,347.25
2004,"nevada",0,1,18720,1,0,1,347.25
2002,"nevada",0,1,35000,1,0,1,347.25
2003,"nevada",0,0,19200,1,0,1,347.25
1993,"nevada",0,0,0,0,1,0,347.25
2004,"nevada",0,1,21200,1,0,1,347.25
2003,"nevada",0,1,0,1,0,1,347.25
2005,"nevada",0,1,18720,1,0,1,347.25
2000,"nevada",0,1,22000,1,0,1,347.25
2004,"nevada",0,0,0,0,1,1,347.25
2004,"nevada",0,0,0,1,1,1,347.25
1999,"nevada",0,1,0,1,0,1,347.25
2005,"nevada",0,0,0,1,1,1,347.25
2001,"nevada",0,1,12000,1,1,1,347.25
2003,"nevada",0,1,20000,1,0,1,347.25
2005,"nevada",0,1,21000,1,1,1,347.25
1993,"nevada",1,0,0,0,1,0,347.25
2002,"nevada",0,0,0,1,1,1,347.25
1995,"nevada",1,0,12800,0,1,0,347.25
2001,"nevada",0,0,0,1,0,1,347.25
2002,"nevada",0,1,14000,1,1,1,347.25
2003,"nevada",0,0,0,1,0,1,347.25
2004,"nevada",0,1,5000,1,1,1,347.25
2002,"nevada",0,0,0,1,1,1,347.25
1992,"nevada",0,0,0,1,1,0,347.25
2004,"nevada",0,1,24000,1,0,1,347.25
2003,"nevada",0,1,10000,1,1,1,347.25
2004,"nevada",0,0,0,1,1,1,347.25
2004,"nevada",0,1,27000,1,0,1,347.25
2004,"nevada",0,1,15000,1,0,1,347.25
2004,"nevada",0,1,20000,1,1,1,347.25
2004,"nevada",0,0,0,0,1,1,347.25
2002,"nevada",0,0,0,1,1,1,347.25
2001,"nevada",0,0,0,1,0,1,347.25
2003,"nevada",0,0,0,1,0,1,347.25
2004,"nevada",0,1,11000,1,1,1,347.25
1992,"nevada",0,0,0,0,0,0,347.25
2000,"nevada",0,1,13000,1,0,1,347.25
2004,"nevada",0,0,0,0,1,1,347.25
2004,"nevada",0,0,0,1,1,1,347.25
2003,"nevada",0,1,19000,1,0,1,347.25
2002,"nevada",0,0,0,1,1,1,347.25
2001,"nevada",0,1,16640,1,1,1,347.25
1992,"nevada",0,1,8000,1,0,0,347.25
2004,"nevada",0,1,11500,0,1,1,347.25
2005,"nevada",0,1,25000,1,1,1,347.25
2001,"nevada",0,1,20800,1,0,1,347.25
1999,"nevada",0,1,20000,0,0,1,347.25
2002,"nevada",0,0,0,0,1,1,347.25
2002,"nevada",0,0,0,1,0,1,347.25
2004,"nevada",0,0,0,1,0,1,347.25
1997,"nevada",0,1,9000,1,1,1,347.25
2001,"nevada",0,1,24960,1,0,1,347.25
2000,"nevada",0,1,16640,1,0,1,347.25
1996,"nevada",0,1,22752,1,0,1,347.25
2003,"nevada",0,1,25670,1,0,1,347.25
2004,"nevada",0,1,12000,1,1,1,347.25
2001,"nevada",0,1,0,1,0,1,347.25
2005,"nevada",0,0,12000,1,1,1,347.25
1993,"nevada",0,1,9000,1,1,0,347.25
1998,"nevada",0,0,0,1,1,1,347.25
2002,"nevada",0,0,0,1,0,1,347.25
1992,"nevada",0,0,0,0,1,0,347.25
1992,"nevada",0,0,0,0,1,0,347.25
2003,"nevada",0,1,10000,1,0,1,347.25
2003,"nevada",1,0,0,1,1,1,347.25
2002,"nevada",0,0,0,1,1,1,347.25
2003,"nevada",0,0,0,1,0,1,347.25
2003,"nevada",0,0,0,1,0,1,347.25
1992,"nevada",0,0,0,1,1,0,347.25
1992,"nevada",0,1,0,1,0,0,347.25
2001,"nevada",0,0,0,1,1,1,347.25
2005,"nevada",0,1,26000,1,0,1,347.25
1996,"nevada",0,1,19501,1,0,1,347.25
1992,"nevada",0,1,12480,1,0,0,347.25
2005,"nevada",0,0,0,1,1,1,347.25
1998,"nevada",0,1,11000,1,1,1,347.25
2003,"nevada",0,1,12000,1,1,1,347.25
1996,"nevada",0,1,3250,1,1,1,347.25
2003,"nevada",0,1,35000,1,0,1,347.25
1992,"nevada",0,0,0,1,1,0,347.25
1993,"nevada",0,1,0,1,1,0,347.25
2003,"nevada",0,1,2000,1,1,1,347.25
1993,"nevada",0,0,0,1,0,0,347.25
2003,"nevada",0,1,20000,1,1,1,347.25
2002,"nevada",0,0,0,1,1,1,347.25
2002,"nevada",0,0,0,1,0,1,347.25
2005,"nevada",0,0,0,1,1,1,347.25
2005,"nevada",0,1,25000,1,0,1,347.25
2005,"nevada",0,0,0,1,1,1,347.25
2003,"nevada",0,1,6000,1,0,1,347.25
2002,"nevada",0,1,13000,1,0,1,347.25
2002,"nevada",0,0,2500,1,0,1,347.25
2005,"nevada",0,1,2820,1,1,1,347.25
2005,"nevada",0,1,36000,1,0,1,347.25
1994,"nevada",0,1,10000,1,1,0,347.25
2002,"nevada",0,1,0,1,1,1,347.25
2003,"nevada",0,1,18000,1,0,1,347.25
2003,"nevada",0,0,0,1,0,1,347.25
1994,"nevada",0,0,0,0,0,0,347.25
2000,"nevada",0,0,0,1,1,1,347.25
2005,"nevada",0,1,26000,1,0,1,347.25
2004,"nevada",0,0,0,1,0,1,347.25
2003,"nevada",0,1,25000,1,0,1,347.25
2000,"nevada",0,0,0,1,1,1,347.25
2001,"nevada",0,1,18000,1,0,1,347.25
1993,"nevada",0,1,10000,1,0,0,347.25
1997,"nevada",0,0,0,1,1,1,347.25
1997,"nevada",0,0,0,1,1,1,347.25
2003,"nevada",0,1,13440,1,1,1,347.25
2004,"nevada",0,1,15000,1,0,1,347.25
2000,"nevada",0,0,0,1,1,1,347.25
1999,"nevada",0,1,10000,1,0,1,347.25
2003,"nevada",0,1,12000,1,0,1,347.25
2003,"nevada",0,1,16800,1,0,1,347.25
2002,"nevada",0,1,15000,1,0,1,347.25
2001,"nevada",0,1,22670,1,1,1,347.25
1994,"nevada",0,1,700,1,0,0,347.25
2005,"nevada",0,0,0,1,1,1,347.25
1997,"nevada",0,1,14000,1,0,1,347.25
1998,"nevada",0,0,0,1,0,1,347.25
1999,"nevada",0,0,0,1,1,1,347.25
1999,"nevada",0,1,12000,1,0,1,347.25
2002,"nevada",0,0,0,1,0,1,347.25
1997,"nevada",0,1,27000,1,0,1,347.25
1991,"nevada",0,1,12400,1,0,0,347.25
1998,"nevada",0,1,16001,0,0,1,347.25
2001,"nevada",0,1,50000,1,0,1,347.25
1994,"nevada",0,0,0,0,0,0,347.25
2000,"nevada",0,0,20000,1,1,1,347.25
2005,"nevada",0,1,62000,1,0,1,347.25
2004,"nevada",0,0,0,1,1,1,347.25
1997,"nevada",0,0,0,1,1,1,347.25
2001,"nevada",0,1,6500,1,0,1,347.25
1997,"nevada",0,1,13826,1,0,1,347.25
2001,"nevada",0,1,15000,1,0,1,347.25
1992,"nevada",0,1,10200,1,0,0,347.25
2001,"nevada",0,1,10000,1,1,1,347.25
2004,"nevada",0,0,0,0,1,1,347.25
1991,"new hampshire",0,1,8632,0,1,0,568.625
1998,"new hampshire",0,0,0,1,0,1,568.625
2004,"new hampshire",0,0,0,1,0,1,568.625
2001,"new hampshire",0,0,0,1,1,1,568.625
2002,"new hampshire",0,0,0,1,1,1,568.625
2005,"new hampshire",0,1,0,1,0,1,568.625
1999,"new hampshire",0,0,0,0,1,1,568.625
1997,"new hampshire",0,1,22000,1,1,1,568.625
1998,"new hampshire",0,0,0,1,0,1,568.625
1990,"new hampshire",0,0,0,1,1,0,568.625
1995,"new hampshire",0,0,0,1,1,0,568.625
2001,"new hampshire",0,0,0,1,1,1,568.625
1996,"new hampshire",0,0,0,1,1,1,568.625
1993,"new hampshire",0,0,0,1,1,0,568.625
2001,"new hampshire",0,0,0,1,0,1,568.625
2000,"new hampshire",0,0,0,1,1,1,568.625
1990,"new hampshire",0,1,3500,0,1,0,568.625
2004,"new hampshire",0,0,0,1,1,1,568.625
1997,"new hampshire",0,1,20000,1,1,1,568.625
1994,"new hampshire",0,1,0,1,1,0,568.625
2001,"new hampshire",0,0,0,1,1,1,568.625
1996,"new hampshire",0,0,0,1,0,1,568.625
1997,"new hampshire",0,0,0,1,1,1,568.625
2001,"new hampshire",0,1,901,1,1,1,568.625
1998,"new jersey",0,0,0,1,1,1,424
1993,"new jersey",0,0,0,1,0,1,424
2003,"new jersey",0,1,1000,1,1,1,424
2002,"new jersey",0,0,0,1,0,1,424
2002,"new jersey",0,0,0,1,1,1,424
2000,"new jersey",0,0,0,1,1,1,424
2003,"new jersey",0,1,16000,1,1,1,424
1999,"new jersey",0,1,14000,1,1,1,424
1995,"new jersey",0,0,0,0,1,1,424
1992,"new jersey",0,0,5000,1,0,1,424
1992,"new jersey",0,0,0,0,1,1,424
1994,"new jersey",0,0,0,0,0,1,424
1994,"new jersey",0,1,7500,0,0,1,424
1999,"new jersey",0,0,0,1,1,1,424
1996,"new jersey",0,0,0,1,0,1,424
1999,"new jersey",0,1,19200,1,0,1,424
1994,"new jersey",0,0,0,1,0,1,424
2000,"new jersey",0,0,0,0,1,1,424
2002,"new jersey",0,0,0,0,1,1,424
2004,"new jersey",0,0,0,1,1,1,424
1993,"new jersey",0,0,0,1,1,1,424
1993,"new jersey",0,1,10628,1,1,1,424
2001,"new jersey",0,0,0,0,1,1,424
2000,"new jersey",0,0,0,1,1,1,424
1993,"new jersey",0,1,27000,1,0,1,424
2003,"new jersey",0,0,5,1,0,1,424
1992,"new jersey",0,1,731,1,1,1,424
1995,"new jersey",0,1,11000,0,0,1,424
1992,"new jersey",0,0,0,1,1,1,424
1994,"new jersey",0,0,25000,1,1,1,424
1992,"new jersey",0,0,0,1,1,1,424
1994,"new jersey",0,0,0,1,1,1,424
1992,"new jersey",0,1,8000,1,0,1,424
2004,"new jersey",0,1,4000,1,0,1,424
1993,"new jersey",0,0,3060,1,1,1,424
1992,"new jersey",0,1,9100,1,1,1,424
1992,"new jersey",0,1,21200,1,0,1,424
1990,"new jersey",0,1,6000,0,0,0,424
2001,"new jersey",0,1,12000,1,0,1,424
1997,"new jersey",0,0,0,1,0,1,424
1993,"new jersey",0,1,18000,1,0,1,424
1990,"new jersey",0,0,0,0,0,0,424
1994,"new jersey",0,0,384,1,0,1,424
1996,"new jersey",0,0,0,1,1,1,424
1998,"new jersey",0,1,12220,0,0,1,424
2002,"new jersey",1,0,0,1,0,1,424
1995,"new jersey",0,0,0,1,1,1,424
2001,"new jersey",0,0,0,0,1,1,424
2002,"new jersey",0,0,0,1,1,1,424
2002,"new jersey",0,1,22000,1,0,1,424
2002,"new jersey",0,0,0,1,0,1,424
2002,"new jersey",0,1,13000,1,1,1,424
2002,"new jersey",0,1,25000,1,0,1,424
1999,"new jersey",0,1,2700,1,1,1,424
1990,"new jersey",0,0,0,1,1,0,424
1991,"new jersey",0,0,0,0,1,0,424
1993,"new jersey",0,0,0,0,0,1,424
